scenario_id,strategy_id,scenario,seed,num_disks,num_stripes,k,m,shard_size_bytes,migrated_shards,migrated_bytes,full_disk_bytes,cost_ratio,full_disk_cost_multiplier,stripe_level_migrated_stripes,stripe_level_migrated_shards,stripe_level_bytes,stripe_level_cost_ratio,pre_slowdown_migrations,migration_true_positives,migration_false_positives,migration_false_negatives
overlap_4pct,evidence_w2_d4,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,21,0,1194
overlap_4pct,evidence_w2_d6,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,13,0,1206
overlap_4pct,evidence_w3_d4,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,21,0,1195
overlap_4pct,evidence_w3_d6,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,13,0,1206
overlap_4pct,topk_k2_d4,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,20,1,1197
overlap_4pct,topk_k2_d6,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,13,0,1207
overlap_4pct,topk_k4_d4,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,22,0,1194
overlap_4pct,topk_k4_d6,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,13,0,1206
overlap_4pct,hybrid_w2_k2_d4_c1,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,16,1,1201
overlap_4pct,hybrid_w2_k4_d4_c1,dynamic_overlap_100d_4pct_hdd,43,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,22,0,1195
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,5,0,1211
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1221
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,43,176128,4915200,0.035833,27.906977,16,96,393216,0.08,0,43,0,1152
overlap_4pct,threshold_d4_a005,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,22,0,1185
overlap_4pct,threshold_d6_a005,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,14,0,1199
overlap_4pct,threshold_d8_a005,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,12,49152,4915200,0.01,100,4,24,98304,0.02,0,12,0,1203
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,41,0,1145
overlap_4pct,threshold_d4_a010,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,22,0,1183
overlap_4pct,threshold_d6_a010,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,14,0,1196
overlap_4pct,threshold_d8_a010,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,12,49152,4915200,0.01,100,4,24,98304,0.02,0,12,0,1201
overlap_4pct,evidence_w2_d4,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,21,0,1184
overlap_4pct,evidence_w2_d6,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,14,0,1196
overlap_4pct,evidence_w3_d4,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,19,0,1185
overlap_4pct,evidence_w3_d6,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,13,0,1197
overlap_4pct,topk_k2_d4,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,20,0,1186
overlap_4pct,topk_k2_d6,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,14,0,1196
overlap_4pct,topk_k4_d4,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,22,0,1183
overlap_4pct,topk_k4_d6,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,14,57344,4915200,0.011667,85.714286,5,30,122880,0.025,0,14,0,1196
overlap_4pct,hybrid_w2_k2_d4_c1,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,17,1,1191
overlap_4pct,hybrid_w2_k4_d4_c1,dynamic_overlap_100d_4pct_hdd,44,100,5000,4,2,4096,22,90112,4915200,0.018333,54.545455,8,48,196608,0.04,0,21,0,1185
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5888
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5922
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,124,507904,24576000,0.020667,48.387097,36,216,884736,0.036,0,120,0,5686
stress_20pct,threshold_d4_a005,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,67,274432,24576000,0.011167,89.552239,20,120,491520,0.02,0,67,0,5792
stress_20pct,threshold_d6_a005,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,44,180224,24576000,0.007333,136.363636,13,78,319488,0.013,0,43,0,5838
stress_20pct,threshold_d8_a005,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,32,131072,24576000,0.005333,187.5,10,60,245760,0.01,0,32,0,5856
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,142,581632,24576000,0.023667,42.253521,42,252,1032192,0.042,0,139,0,5631
stress_20pct,threshold_d4_a010,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,77,315392,24576000,0.012833,77.922078,23,138,565248,0.023,0,76,0,5768
stress_20pct,threshold_d6_a010,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,49,200704,24576000,0.008167,122.44898,14,84,344064,0.014,0,48,0,5822
stress_20pct,threshold_d8_a010,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,36,147456,24576000,0.006,166.666667,10,60,245760,0.01,0,36,0,5851
stress_20pct,evidence_w2_d4,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,77,315392,24576000,0.012833,77.922078,23,138,565248,0.023,0,76,0,5768
stress_20pct,evidence_w2_d6,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,49,200704,24576000,0.008167,122.44898,14,84,344064,0.014,0,47,0,5825
stress_20pct,evidence_w3_d4,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,80,327680,24576000,0.013333,75,23,138,565248,0.023,0,62,0,5792
stress_20pct,evidence_w3_d6,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,48,196608,24576000,0.008,125,14,84,344064,0.014,0,36,0,5842
stress_20pct,topk_k2_d4,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,25,102400,24576000,0.004167,240,9,54,221184,0.009,0,14,7,5888
stress_20pct,topk_k2_d6,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,24,98304,24576000,0.004,250,8,48,196608,0.008,0,14,6,5888
stress_20pct,topk_k4_d4,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,48,196608,24576000,0.008,125,17,102,417792,0.017,0,28,12,5850
stress_20pct,topk_k4_d6,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,42,172032,24576000,0.007,142.857143,13,78,319488,0.013,0,28,6,5852
stress_20pct,hybrid_w2_k2_d4_c1,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,24,98304,24576000,0.004,250,8,48,196608,0.008,0,10,10,5898
stress_20pct,hybrid_w2_k4_d4_c1,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,43,176128,24576000,0.007167,139.534884,12,72,294912,0.012,0,20,15,5875
