scenario_id,strategy_id,strategy_kind,health_theta_d,health_alpha_d,health_migration_evidence_windows,health_migration_top_k_per_window,health_migration_cooldown_windows,scenario,num_disks,seed,num_reads,num_stripes,zipf_s,num_windows,window_size,policy,timeout_ms,p50_ms,p95_ms,p99_ms,p99_improvement_pct,post_onset_p95_auc_ms,post_onset_p99_auc_ms,issued_shard_reads,bandwidth_overhead_pct,parity_reads,pre_slowdown_parity_reads,recovery_parity_reads,proactive_or_degraded_reads,decode_count,migration_triggers,migration_true_positives,migration_false_positives,migration_false_negatives,first_detection_latency_reads,first_mitigation_latency_reads,recovery_regret_reads,post_warmup_windowed_p99_ms,severe_window_p99_ms,read_bypass_eligible_events,read_bypass_triggered_events,read_bypass_coverage_pct
stress_20pct,topk_k2_d4,topk_budgeted,4,0.1,0,2,0,dynamic_stress_100d_20pct_hdd,100,42,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.9,63.8,19.1,288.5,453.1,4046186,1.2,46186,0,9975,46186,37746,25,14,7,5888,348,348,13538,35.9,76.0,39804,29342,73.7
stress_20pct,topk_k2_d6,topk_budgeted,6,0.1,0,2,0,dynamic_stress_100d_20pct_hdd,100,42,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.9,63.8,19.1,288.5,453.1,4046186,1.2,46186,0,9975,46186,37745,24,14,6,5888,348,348,13537,35.9,76.0,39804,29342,73.7
stress_20pct,topk_k4_d4,topk_budgeted,4,0.1,0,4,0,dynamic_stress_100d_20pct_hdd,100,42,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.3,62.1,21.3,263.5,446.4,4040538,1.0,40538,0,8850,40538,32811,48,28,12,5850,348,348,12365,35.6,75.0,35767,25360,70.9
stress_20pct,topk_k4_d6,topk_budgeted,6,0.1,0,4,0,dynamic_stress_100d_20pct_hdd,100,42,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.3,62.1,21.3,263.8,446.5,4040652,1.0,40652,0,8973,40652,32909,42,28,6,5852,348,348,12471,35.6,75.0,35791,25381,70.9
stress_20pct,hybrid_w2_k2_d4_c1,hybrid,4,0.1,2,2,1,dynamic_stress_100d_20pct_hdd,100,42,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,20.5,64.6,18.1,298.1,455.9,4050529,1.3,50529,0,10446,50529,41453,24,10,10,5898,348,348,14027,35.9,76.7,43183,32688,75.7
stress_20pct,hybrid_w2_k4_d4_c1,hybrid,4,0.1,2,4,1,dynamic_stress_100d_20pct_hdd,100,42,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.7,63.2,19.8,279.1,451.2,4043734,1.1,43734,0,9241,43734,35873,43,20,15,5875,348,348,12579,35.6,75.6,38576,28090,72.8
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.7,23.4,78.4,0.0,394.8,608.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,39.8,98.1,-1,-1,-1.0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,late_binding,15.0,10.9,19.2,64.2,18.2,332.0,467.2,5000000,25.0,1000000,150000,20426,1000000,796041,0,-1,-1,-1,-1,8,64756,32.5,75.4,-1,-1,-1.0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.7,22.6,66.9,14.6,330.4,469.2,4216572,5.4,216572,24335,16830,216572,33049,0,-1,-1,-1,8,8,25416,36.0,78.7,-1,-1,-1.0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.5,62.7,20.0,273.2,448.0,4043052,1.1,43052,0,10272,43052,35162,21,21,0,5863,603,603,14201,36.0,75.7,36831,26729,72.6
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,21.2,65.6,16.4,310.9,457.8,4052362,1.3,52362,0,13003,52362,42986,0,0,0,5900,603,603,16970,36.5,77.1,42440,32284,76.1
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.3,57.1,27.2,92.2,429.6,4029761,0.7,29761,0,7546,29761,23768,124,124,0,5669,603,603,10687,35.0,73.1,27104,17039,62.9
stress_20pct,threshold_d4_a005,threshold_alpha,4,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.6,60.1,23.3,217.5,438.1,4034789,0.9,34789,0,8751,34789,28031,63,63,0,5777,603,603,12111,35.6,74.5,30557,20455,66.9
stress_20pct,threshold_d6_a005,threshold_alpha,6,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.8,61.1,22.1,241.7,441.5,4036843,0.9,36843,0,9296,36843,29738,43,43,0,5818,603,603,12829,35.8,74.9,32024,21865,68.3
stress_20pct,threshold_d8_a005,threshold_alpha,8,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.1,61.9,21.0,259.5,444.5,4040734,1.0,40734,0,9667,40734,32583,33,33,0,5836,603,603,13221,35.9,75.3,34608,24419,70.6
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.1,55.6,29.1,57.2,425.9,4027505,0.7,27505,0,7215,27505,21816,143,139,0,5614,603,603,10274,34.9,72.7,25532,15394,60.3
stress_20pct,threshold_d4_a010,threshold_alpha,4,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.5,59.2,24.5,193.9,435.5,4033234,0.8,33234,0,8436,33234,26621,77,76,0,5754,603,603,11857,35.4,74.2,29358,19311,65.8
stress_20pct,threshold_d6_a010,threshold_alpha,6,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.7,60.8,22.5,233.5,439.9,4035950,0.9,35950,0,9287,35950,29069,47,46,0,5807,603,603,12853,35.7,74.7,31382,21283,67.8
stress_20pct,threshold_d8_a010,threshold_alpha,8,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.8,61.4,21.7,246.6,442.4,4037165,0.9,37165,0,9493,37165,30169,34,34,0,5828,603,603,13041,35.9,75.0,32275,22151,68.6
stress_20pct,evidence_w2_d4,window_evidence,4,0.1,2,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.6,59.2,24.5,197.5,436.1,4035412,0.9,35412,0,8473,35412,28610,74,73,0,5754,603,603,11892,35.4,74.2,31332,21301,68.0
stress_20pct,evidence_w2_d6,window_evidence,6,0.1,2,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.9,60.8,22.5,238.2,440.8,4038412,1.0,38412,0,9181,38412,31206,48,46,0,5807,603,603,12733,35.7,74.7,33532,23395,69.8
stress_20pct,evidence_w3_d4,window_evidence,4,0.1,3,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.8,59.1,24.6,201.8,437.2,4038740,1.0,38740,0,8473,38740,31580,76,56,0,5777,603,603,11920,35.4,74.2,34207,24147,70.6
stress_20pct,evidence_w3_d6,window_evidence,6,0.1,3,0,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.1,60.8,22.5,243.6,441.7,4040628,1.0,40628,0,9305,40628,33103,49,38,0,5823,603,603,12866,35.8,74.7,35416,25268,71.3
stress_20pct,topk_k2_d4,topk_budgeted,4,0.1,0,2,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.9,63.5,19.0,284.5,450.0,4046108,1.2,46108,0,10003,46108,37434,25,14,7,5868,603,603,13628,36.0,75.9,39117,28965,74.0
stress_20pct,topk_k2_d6,topk_budgeted,6,0.1,0,2,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.9,63.5,19.0,284.5,450.0,4046108,1.2,46108,0,10003,46108,37434,24,14,6,5868,603,603,13627,36.0,75.9,39117,28965,74.0
stress_20pct,topk_k4_d4,topk_budgeted,4,0.1,0,4,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.2,62.2,20.7,262.0,445.2,4041839,1.0,41839,0,9403,41839,33859,48,28,12,5836,603,603,12881,35.6,75.4,36066,25916,71.9
stress_20pct,topk_k4_d6,topk_budgeted,6,0.1,0,4,0,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.2,62.0,20.9,261.1,445.2,4041690,1.0,41690,0,9436,41690,33669,40,28,4,5836,603,603,12980,35.8,75.3,35837,25678,71.7
stress_20pct,hybrid_w2_k2_d4_c1,hybrid,4,0.1,2,2,1,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,20.4,64.1,18.2,293.8,452.7,4049340,1.2,49340,0,10363,49340,40309,22,10,8,5876,603,603,13960,36.0,76.3,41771,31632,75.7
stress_20pct,hybrid_w2_k4_d4_c1,hybrid,4,0.1,2,4,1,dynamic_stress_100d_20pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.7,63.0,19.7,276.3,448.1,4046080,1.2,46080,0,9387,46080,37517,43,20,15,5851,603,603,12823,35.7,75.7,39497,29405,74.4
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.7,23.4,78.7,0.0,395.4,619.6,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,39.9,98.6,-1,-1,-1.0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,late_binding,15.0,10.9,19.2,64.2,18.4,331.4,467.7,5000000,25.0,1000000,150000,20592,1000000,796048,0,-1,-1,-1,-1,3,65105,32.5,75.7,-1,-1,-1.0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.7,22.6,67.0,14.9,330.6,469.7,4216677,5.4,216677,24274,17043,216677,33180,0,-1,-1,-1,3,16,25680,36.0,78.9,-1,-1,-1.0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.5,62.8,20.2,273.8,447.7,4043323,1.1,43323,0,10647,43323,35419,20,19,0,5828,390,406,14649,35.8,76.1,36800,26587,72.2
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,21.2,65.7,16.5,311.6,458.5,4053104,1.3,53104,0,13762,53104,43621,0,0,0,5864,390,406,17818,36.2,77.6,42541,32286,75.9
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.2,56.7,27.9,76.1,428.7,4028863,0.7,28863,0,7199,28863,23019,129,127,0,5614,390,406,10152,34.5,73.7,26656,16644,62.4
stress_20pct,threshold_d4_a005,threshold_alpha,4,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.6,60.1,23.6,216.7,437.9,4035117,0.9,35117,0,8879,35117,28237,67,66,0,5737,390,406,12208,34.9,75.0,30704,20724,67.5
stress_20pct,threshold_d6_a005,threshold_alpha,6,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.9,61.3,22.1,243.0,442.0,4037608,0.9,37608,0,9477,37608,30367,41,41,0,5783,390,406,12999,35.4,75.5,32278,22275,69.0
stress_20pct,threshold_d8_a005,threshold_alpha,8,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.1,62.0,21.2,257.5,444.3,4039958,1.0,39958,0,9725,39958,32351,32,32,0,5797,390,406,13367,35.6,75.7,34161,24008,70.3
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.1,55.5,29.4,53.7,425.7,4027192,0.7,27192,0,7003,27192,21636,146,142,0,5576,390,406,9916,34.3,73.3,25445,15483,60.8
stress_20pct,threshold_d4_a010,threshold_alpha,4,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.5,59.1,24.9,185.9,435.0,4032440,0.8,32440,0,8301,32440,26165,82,81,0,5711,390,406,11609,34.8,74.6,28936,18993,65.6
stress_20pct,threshold_d6_a010,threshold_alpha,6,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.8,60.8,22.8,233.1,440.2,4036586,0.9,36586,0,9251,36586,29462,50,49,0,5770,390,406,12789,35.1,75.2,31609,21571,68.2
stress_20pct,threshold_d8_a010,threshold_alpha,8,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.9,61.6,21.6,248.5,442.8,4037829,0.9,37829,0,9614,37829,30816,34,34,0,5793,390,406,13220,35.6,75.6,32613,22585,69.3
stress_20pct,evidence_w2_d4,window_evidence,4,0.1,2,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.6,59.0,25.0,186.1,435.2,4034443,0.9,34443,0,8332,34443,27924,79,79,0,5711,390,406,11618,34.8,74.6,30858,20755,67.3
stress_20pct,evidence_w2_d6,window_evidence,6,0.1,2,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.9,60.8,22.8,236.4,440.3,4038393,1.0,38393,0,9348,38393,31223,50,49,0,5771,390,406,12874,35.1,75.2,33398,23323,69.8
stress_20pct,evidence_w3_d4,window_evidence,4,0.1,3,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,18.8,59.1,24.9,194.5,436.9,4036627,0.9,36627,0,8308,36627,29858,78,60,0,5735,390,406,11573,35.2,74.6,32764,22690,69.3
stress_20pct,evidence_w3_d6,window_evidence,6,0.1,3,0,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.1,60.8,22.7,241.0,441.7,4039681,1.0,39681,0,9477,39681,32289,47,37,0,5785,390,406,13023,35.2,75.2,34480,24384,70.7
stress_20pct,topk_k2_d4,topk_budgeted,4,0.1,0,2,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.9,63.5,19.3,283.6,449.4,4046291,1.2,46291,0,10576,46291,37662,26,14,8,5828,390,406,14574,35.9,76.3,39123,28871,73.8
stress_20pct,topk_k2_d6,topk_budgeted,6,0.1,0,2,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.9,63.5,19.3,283.6,449.4,4046291,1.2,46291,0,10576,46291,37660,24,14,6,5828,390,406,14572,35.9,76.3,39123,28871,73.8
stress_20pct,topk_k4_d4,topk_budgeted,4,0.1,0,4,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.2,62.1,21.1,259.4,444.2,4041529,1.0,41529,0,9217,41529,33648,48,28,12,5794,390,406,12750,35.1,75.7,35854,25771,71.9
stress_20pct,topk_k4_d6,topk_budgeted,6,0.1,0,4,0,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.2,62.1,21.1,259.7,444.4,4041729,1.0,41729,0,9421,41729,33866,41,28,5,5797,390,406,12973,35.2,75.7,35900,25789,71.8
stress_20pct,hybrid_w2_k2_d4_c1,hybrid,4,0.1,2,2,1,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,20.3,64.1,18.5,292.3,451.4,4047669,1.2,47669,0,10569,47669,38925,22,10,8,5836,390,406,14219,35.8,76.6,40212,29981,74.6
stress_20pct,hybrid_w2_k4_d4_c1,hybrid,4,0.1,2,4,1,dynamic_stress_100d_20pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.7,19.7,63.1,19.7,277.3,447.5,4045067,1.1,45067,0,9524,45067,36618,42,20,14,5814,390,406,12940,35.4,76.0,38495,28332,73.6
