candidate_id,row_type,grid_name,a_abs,b_abs,theta_s,theta_d,seeds,num_runs,feasible,post_warmup_windowed_p99_ms_median,post_warmup_windowed_p99_ms_min,post_warmup_windowed_p99_ms_max,post_warmup_windowed_p99_ms_sum,severe_window_p99_ms_median,severe_window_p99_ms_min,severe_window_p99_ms_max,severe_window_p99_ms_sum,post_warmup_p99_gap_to_tdr_ms_median,post_warmup_p99_gap_to_tdr_ms_min,post_warmup_p99_gap_to_tdr_ms_max,post_warmup_p99_gap_to_tdr_ms_sum,post_warmup_p99_gap_to_tdr_pct_median,post_warmup_p99_gap_to_tdr_pct_min,post_warmup_p99_gap_to_tdr_pct_max,post_warmup_p99_gap_to_tdr_pct_sum,severe_window_p99_gap_to_tdr_ms_median,severe_window_p99_gap_to_tdr_ms_min,severe_window_p99_gap_to_tdr_ms_max,severe_window_p99_gap_to_tdr_ms_sum,bandwidth_overhead_pct_median,bandwidth_overhead_pct_min,bandwidth_overhead_pct_max,bandwidth_overhead_pct_sum,bandwidth_vs_tdr_ratio_median,bandwidth_vs_tdr_ratio_min,bandwidth_vs_tdr_ratio_max,bandwidth_vs_tdr_ratio_sum,read_bypass_eligible_events_median,read_bypass_eligible_events_min,read_bypass_eligible_events_max,read_bypass_eligible_events_sum,read_bypass_triggered_events_median,read_bypass_triggered_events_min,read_bypass_triggered_events_max,read_bypass_triggered_events_sum,read_bypass_coverage_pct_median,read_bypass_coverage_pct_min,read_bypass_coverage_pct_max,read_bypass_coverage_pct_sum,migration_triggers_median,migration_triggers_min,migration_triggers_max,migration_triggers_sum,migration_true_positives_median,migration_true_positives_min,migration_true_positives_max,migration_true_positives_sum,migration_false_positives_median,migration_false_positives_min,migration_false_positives_max,migration_false_positives_sum,migration_false_negatives_median,migration_false_negatives_min,migration_false_negatives_max,migration_false_negatives_sum,migration_precision_pct_median,migration_precision_pct_min,migration_precision_pct_max,migration_precision_pct_sum,migration_recall_pct_median,migration_recall_pct_min,migration_recall_pct_max,migration_recall_pct_sum,migration_fp_rate_pct_median,migration_fp_rate_pct_min,migration_fp_rate_pct_max,migration_fp_rate_pct_sum,pre_slowdown_parity_reads_median,pre_slowdown_parity_reads_min,pre_slowdown_parity_reads_max,pre_slowdown_parity_reads_sum,recovery_parity_reads_median,recovery_parity_reads_min,recovery_parity_reads_max,recovery_parity_reads_sum,post_warmup_gap_reduction_vs_t26_pct_median,post_warmup_gap_reduction_vs_t26_pct_min,post_warmup_gap_reduction_vs_t26_pct_max,post_warmup_gap_reduction_vs_t26_pct_sum
expanded|A=10|B=15|S=0.1|D=12,candidate,expanded,10,15,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,22.75,21.2,23.6,225.6,27.65,20.7,32.2,273,-6.45,-8.1,-5.5,-66.4,-22.089,-27.645,-18.9,-227.371,-3.5,-10.3,0.9,-38.4,6.2,6.1,6.4,62.4,0.588,0.581,0.61,5.926,15302.5,15042,15851,153090,14098,13885,14611,141205,92.25,91.8,92.5,922.5,6,6,6,60,6,5,6,59,0,0,0,0,701,692,712,7017,100,100,100,1000,0.846,0.707,0.86,8.339,0,0,0,0,1412.5,1281,1625,14234,4725,4648,4793,47239,173.295,162.5,192.045,1754.545
expanded|A=20|B=20|S=0.07|D=24,candidate,expanded,20,20,0.07,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,22.75,21.2,23.6,226.7,21.35,20.3,26.5,224.2,-6.4,-8.1,-5.6,-65.3,-21.993,-27.645,-19.178,-223.6,-9.8,-11,-4.7,-87.2,4.8,4.7,4.9,48.2,0.457,0.448,0.467,4.578,18829.5,18626,19105,188322,17129,16895,17436,171483,91.1,90.5,91.4,910.6,4,4,4,40,4,4,4,40,0,0,0,0,708.5,699,719,7088,100,100,100,1000,0.561,0.553,0.569,5.612,0,0,0,0,0,0,0,0,5109.5,4920,5145,50886,172.727,163.636,192.045,1742.045
expanded|A=20|B=20|S=0.07|D=32,candidate,expanded,20,20,0.07,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,22.75,21.3,23.7,226.7,21.35,20.5,26.6,224.6,-6.4,-8,-5.5,-65.3,-21.993,-27.304,-18.836,-223.602,-9.8,-10.8,-4.6,-86.8,4.9,4.8,5.1,49.2,0.467,0.457,0.481,4.672,19091.5,18823,20001,192310,17441.5,17141,18257,175451,91.25,90.7,91.7,912.4,4,4,4,40,4,4,4,40,0,0,0,0,708,699,719,7087,100,100,100,1000,0.562,0.553,0.569,5.613,0,0,0,0,0,0,0,0,5083.5,4969,5133,50745,172.727,162.5,190.909,1742.045
primary|A=15|B=10|S=0.1|D=16,candidate,primary,15,10,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.05,21.2,23.7,229.4,31.55,22.3,41.7,330.3,-6.2,-8.1,-5.4,-62.6,-21.197,-27.645,-18.557,-214.348,0.4,-8.8,10.5,18.9,4.35,4.2,4.5,43.3,0.41,0.4,0.429,4.112,15510.5,14989,15971,155314,14139,13689,14639,141904,91.3,91,92.1,913.7,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,714,7026,100,100,100,1000,0.848,0.833,0.86,8.468,0,0,0,0,19.5,0,119,328,5005,4861,5234,50207,170.455,161.364,192.045,1711.364
expanded|A=15|B=10|S=0.1|D=16,candidate,expanded,15,10,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.05,21.2,23.7,229.4,31.55,22.3,41.7,330.3,-6.2,-8.1,-5.4,-62.6,-21.197,-27.645,-18.557,-214.348,0.4,-8.8,10.5,18.9,4.35,4.2,4.5,43.3,0.41,0.4,0.429,4.112,15510.5,14989,15971,155314,14139,13689,14639,141904,91.3,91,92.1,913.7,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,714,7026,100,100,100,1000,0.848,0.833,0.86,8.468,0,0,0,0,19.5,0,119,328,5005,4861,5234,50207,170.455,161.364,192.045,1711.364
primary|A=15|B=10|S=0.1|D=12,candidate,primary,15,10,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.1,21.2,23.6,229.7,32.65,23.1,42.1,336.6,-6.05,-8.1,-5.5,-62.3,-20.754,-27.645,-18.9,-213.314,1.5,-8,10.9,25.2,4.2,4.1,4.3,41.9,0.4,0.39,0.406,3.979,14996,14823,15079,149539,13609,13486,13807,136103,91,90.6,91.6,910.1,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,19.5,0,119,328,5014.5,4873,5069,50048,168.75,162.5,192.045,1707.955
expanded|A=15|B=10|S=0.1|D=12,candidate,expanded,15,10,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.1,21.2,23.6,229.7,32.65,23.1,42.1,336.6,-6.05,-8.1,-5.5,-62.3,-20.754,-27.645,-18.9,-213.314,1.5,-8,10.9,25.2,4.2,4.1,4.3,41.9,0.4,0.39,0.406,3.979,14996,14823,15079,149539,13609,13486,13807,136103,91,90.6,91.6,910.1,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,19.5,0,119,328,5014.5,4873,5069,50048,168.75,162.5,192.045,1707.955
expanded|A=15|B=10|S=0.1|D=32,candidate,expanded,15,10,0.1,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.15,21.6,23.8,230.9,31.15,23.1,41.5,330.9,-5.95,-7.7,-5.3,-61.1,-20.447,-26.28,-18.213,-209.204,0,-8,10.3,19.5,4.9,4.8,5.1,49.3,0.467,0.457,0.486,4.682,17569,17085,18064,176130,16210.5,15778,16738,162735,92.35,92,92.9,923.9,4,4,4,40,4,4,4,40,0,0,0,0,706,697,718,7066,100,100,100,1000,0.563,0.554,0.571,5.63,0,0,0,0,19.5,0,119,328,5753,5547,5797,57306,167.614,160.227,187.5,1694.318
primary|A=15|B=10|S=0.1|D=24,candidate,primary,15,10,0.1,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.2,21.4,23.9,231.4,33.65,23.6,41.8,339.7,-5.95,-7.9,-5.3,-60.6,-20.412,-26.962,-18.151,-207.496,2.5,-7.5,10.6,28.3,4.8,4.7,4.8,47.8,0.455,0.448,0.457,4.539,17001.5,16847,17158,170291,15680.5,15538,15868,156909,92.15,91.7,92.7,921.4,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,19.5,0,119,328,5754,5548,5811,57394,167.614,160.227,189.773,1688.636
expanded|A=15|B=10|S=0.1|D=24,candidate,expanded,15,10,0.1,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.2,21.4,23.9,231.4,33.65,23.6,41.8,339.7,-5.95,-7.9,-5.3,-60.6,-20.412,-26.962,-18.151,-207.496,2.5,-7.5,10.6,28.3,4.8,4.7,4.8,47.8,0.455,0.448,0.457,4.539,17001.5,16847,17158,170291,15680.5,15538,15868,156909,92.15,91.7,92.7,921.4,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,19.5,0,119,328,5754,5548,5811,57394,167.614,160.227,189.773,1688.636
expanded|A=10|B=20|S=0.1|D=12,candidate,expanded,10,20,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.6,22.4,24.2,235.3,32.7,27.3,35.7,322.8,-5.55,-6.9,-5,-56.7,-19.038,-23.549,-17.123,-194.158,1.55,-3.8,4.4,11.4,6.2,6.1,6.3,61.8,0.59,0.575,0.594,5.869,15928,15710,16186,159575,14475.5,14272,14722,144895,90.8,90.5,91.1,907.8,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,715,7038,100,100,100,1000,0.846,0.832,0.857,8.454,0,0,0,0,1364,1275,1571,13866,4456.5,4357,4617,44688,163.068,156.818,178.409,1644.318
expanded|A=10|B=20|S=0.1|D=16,candidate,expanded,10,20,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.65,22.4,24.2,235.6,32.95,27.3,35.8,323.8,-5.5,-6.9,-5.1,-56.4,-18.867,-23.549,-17.406,-193.131,1.8,-3.8,4.5,12.4,6.3,6.2,6.4,63.3,0.6,0.59,0.61,6.012,16356,15969,16842,163633,14873,14523,15404,148949,91.05,90.6,91.5,910.3,6,6,6,60,6,6,6,60,0,0,0,0,703,694,714,7036,100,100,100,1000,0.846,0.833,0.857,8.456,0,0,0,0,1364,1275,1571,13866,4434.5,4353,4641,44405,162.5,157.955,178.409,1640.909
expanded|A=20|B=10|S=0.1|D=12,candidate,expanded,20,10,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.8,23.2,24.8,239.5,49.35,46,51.3,489.6,-5.4,-6.1,-4.5,-52.5,-18.493,-20.819,-15.358,-179.776,18.2,14.9,20.1,178.2,4,3.9,4.1,39.8,0.379,0.371,0.387,3.78,15002,14837,15083,149634,13131.5,13025,13391,131557,87.95,87.3,88.8,879.4,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,0,0,0,0,4957,4835,5022,49554,161.364,151.136,169.318,1596.591
primary|A=15|B=15|S=0.1|D=8,candidate,primary,15,15,0.1,8,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.9,23,24.5,238.4,42.15,30.8,49.4,413.9,-5.3,-6.3,-4.6,-53.6,-18.151,-21.502,-15.808,-183.531,10.95,-0.3,18.2,102.5,3.6,3.5,3.6,35.6,0.34,0.333,0.343,3.381,13969,13806,14112,139570,12384.5,12248,12626,124074,88.95,88.5,89.5,889,10,10,10,100,10,9,10,98,0,0,0,0,695.5,686,707,6959,100,100,100,1000,1.405,1.277,1.435,13.886,0,0,0,0,17,0,40,182,3892,3804,4035,39028,160.227,152.273,171.591,1609.091
expanded|A=20|B=10|S=0.1|D=16,candidate,expanded,20,10,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.9,23.2,24.8,239.2,48.95,46,51.2,487.2,-5.3,-6.1,-4.5,-52.8,-18.151,-20.819,-15.358,-180.809,17.75,14.9,20.1,175.8,4.1,4,4.3,41.4,0.39,0.381,0.41,3.932,15516,15001,15913,155242,13666,13228,14236,137190,88.25,87.7,89.5,883.7,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,714,7024,100,100,100,1000,0.848,0.833,0.86,8.471,0,0,0,0,0,0,0,0,4964,4821,5029,49589,160.227,151.136,169.318,1600
expanded|A=15|B=15|S=0.1|D=32,candidate,expanded,15,15,0.1,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.95,23.5,24.6,239.5,41.25,31.3,49.4,411.9,-5.25,-5.7,-4.5,-52.5,-17.98,-19.521,-15.464,-179.779,10.05,0.2,18.2,100.5,4.95,4.8,5.1,49.5,0.469,0.457,0.481,4.701,18774,18513,19150,187888,17269,16998,17552,172495,91.8,91.5,92.2,918.2,4,4,4,40,4,4,4,40,0,0,0,0,708.5,700,719,7088,100,100,100,1000,0.561,0.553,0.568,5.612,0,0,0,0,17,0,40,182,5250.5,5180,5484,52804,159.659,151.136,164.773,1596.591
primary|A=15|B=15|S=0.1|D=24,candidate,primary,15,15,0.1,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.95,23.5,24.3,239.2,41.35,29.8,49.2,409.1,-5.25,-5.7,-4.8,-52.8,-17.98,-19.521,-16.495,-180.81,10.15,-1.3,18,97.7,4.55,4.5,4.7,45.7,0.431,0.429,0.443,4.34,17381.5,17199,18084,174818,15858.5,15662,16526,159442,91.2,90.9,91.7,912.2,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,17,0,40,182,5244,5069,5355,52355,159.659,154.545,164.773,1600
expanded|A=15|B=15|S=0.1|D=24,candidate,expanded,15,15,0.1,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.95,23.5,24.3,239.2,41.35,29.8,49.2,409.1,-5.25,-5.7,-4.8,-52.8,-17.98,-19.521,-16.495,-180.81,10.15,-1.3,18,97.7,4.55,4.5,4.7,45.7,0.431,0.429,0.443,4.34,17381.5,17199,18084,174818,15858.5,15662,16526,159442,91.2,90.9,91.7,912.2,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,17,0,40,182,5244,5069,5355,52355,159.659,154.545,164.773,1600
primary|A=15|B=15|S=0.1|D=16,candidate,primary,15,15,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,24,23.4,24.5,238.8,41.55,29.7,49.5,411.9,-5.25,-5.9,-4.6,-53.2,-17.948,-20.137,-15.808,-182.177,10.35,-1.4,18.3,100.5,4.15,4.1,4.2,41.5,0.393,0.39,0.4,3.941,15906.5,15674,16147,159108,14366,14155,14605,143690,90.3,90,90.8,903,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7039,100,100,100,1000,0.846,0.833,0.857,8.453,0,0,0,0,17,0,40,182,4610.5,4490,4703,45943,159.659,152.273,167.045,1604.545
expanded|A=15|B=15|S=0.1|D=16,candidate,expanded,15,15,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,24,23.4,24.5,238.8,41.55,29.7,49.5,411.9,-5.25,-5.9,-4.6,-53.2,-17.948,-20.137,-15.808,-182.177,10.35,-1.4,18.3,100.5,4.15,4.1,4.2,41.5,0.393,0.39,0.4,3.941,15906.5,15674,16147,159108,14366,14155,14605,143690,90.3,90,90.8,903,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7039,100,100,100,1000,0.846,0.833,0.857,8.453,0,0,0,0,17,0,40,182,4610.5,4490,4703,45943,159.659,152.273,167.045,1604.545
primary|A=15|B=15|S=0.1|D=12,candidate,primary,15,15,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.95,23.4,24.3,238.7,42.15,31.3,49.4,414.1,-5.25,-5.9,-4.8,-53.3,-17.98,-20.137,-16.495,-182.52,10.95,0.2,18.2,102.7,3.95,3.9,4.1,39.6,0.374,0.371,0.387,3.761,15326.5,15049,15903,153450,13754.5,13535,14338,138014,89.95,89.5,90.4,899.5,6,6,7,61,6,6,7,61,0,0,0,0,701.5,692,712,7017,100,100,100,1000,0.85,0.836,0.975,8.617,0,0,0,0,17,0,40,182,4560.5,4493,4625,45598,159.659,154.545,167.045,1605.682
expanded|A=15|B=15|S=0.1|D=12,candidate,expanded,15,15,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.95,23.4,24.3,238.7,42.15,31.3,49.4,414.1,-5.25,-5.9,-4.8,-53.3,-17.98,-20.137,-16.495,-182.52,10.95,0.2,18.2,102.7,3.95,3.9,4.1,39.6,0.374,0.371,0.387,3.761,15326.5,15049,15903,153450,13754.5,13535,14338,138014,89.95,89.5,90.4,899.5,6,6,7,61,6,6,7,61,0,0,0,0,701.5,692,712,7017,100,100,100,1000,0.85,0.836,0.975,8.617,0,0,0,0,17,0,40,182,4560.5,4493,4625,45598,159.659,154.545,167.045,1605.682
expanded|A=20|B=10|S=0.1|D=24,candidate,expanded,20,10,0.1,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.95,23.2,25,240.2,49.35,46,51.2,488.3,-5.25,-6.1,-4.2,-51.8,-17.979,-20.819,-14.384,-177.379,18.2,14.9,20,176.9,4.6,4.5,4.7,46,0.438,0.429,0.443,4.368,17004,16851,17184,170347,15229.5,15078,15467,152342,89.5,88.8,90.2,894.4,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,0,0,0,0,5717,5507,5750,56893,159.659,147.727,169.318,1588.636
expanded|A=20|B=10|S=0.1|D=32,candidate,expanded,20,10,0.1,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,24,23.2,25,240.1,48.45,43.9,52.4,487.2,-5.2,-6.1,-4.2,-51.9,-17.808,-20.819,-14.384,-177.723,17.25,12.8,21.2,175.8,4.75,4.6,4.9,47.4,0.45,0.438,0.467,4.501,17648.5,17089,18065,176158,15848,15330,16322,158146,89.75,89,90.6,897.8,4,4,4,40,4,4,4,40,0,0,0,0,706,697,718,7067,100,100,100,1000,0.563,0.554,0.571,5.629,0,0,0,0,0,0,0,0,5711,5503,5737,56869,159.091,147.727,169.318,1589.773
expanded|A=20|B=15|S=0.1|D=24,candidate,expanded,20,15,0.1,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,24.5,24,29.9,251.4,53.65,47.4,54.2,525.4,-4.65,-5.3,0.8,-40.6,-15.951,-18.089,2.749,-138.965,22.55,16.3,23,214,4.4,4.3,4.5,43.8,0.417,0.41,0.425,4.159,17383,17200,18091,174819,15414.5,15199,16009,154701,88.4,88,89.2,885,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,0,0,0,0,5128,4971,5200,51146,152.841,90.909,160.227,1461.364
expanded|A=20|B=15|S=0.1|D=32,candidate,expanded,20,15,0.1,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,24.55,24,29.9,251.2,53.7,47.4,54.2,525,-4.6,-5.3,0.8,-40.8,-15.78,-18.089,2.749,-139.648,22.6,16.3,23,213.6,4.8,4.7,4.9,47.8,0.455,0.448,0.462,4.539,18795,18514,19240,188291,16840,16494,17155,168203,89.3,88.7,89.9,893.3,4,4,4,40,4,4,4,40,0,0,0,0,708.5,700,719,7089,100,100,100,1000,0.561,0.553,0.568,5.611,0,0,0,0,0,0,0,0,5126.5,5026,5265,51383,152.273,90.909,160.227,1463.636
expanded|A=20|B=15|S=0.1|D=16,candidate,expanded,20,15,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,24.55,24.1,29.9,252.2,53.8,47.4,54.2,525.7,-4.6,-5.2,0.8,-39.8,-15.78,-17.747,2.749,-136.217,22.7,16.3,23,214.3,4,3.9,4.1,39.7,0.377,0.371,0.387,3.77,15921.5,15678,16159,159214,13937,13704,14259,139079,87.3,86.8,88.2,873.5,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,715,7039,100,100,100,1000,0.846,0.832,0.857,8.453,0,0,0,0,0,0,0,0,4496.5,4371,4594,44831,152.273,90.909,159.091,1452.273
expanded|A=20|B=15|S=0.1|D=12,candidate,expanded,20,15,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,24.6,24.3,29.3,254.5,53.8,47.4,54.5,526.1,-4.5,-5,0.2,-37.5,-15.464,-17.065,0.687,-128.404,22.7,16.3,23.2,214.7,3.8,3.7,3.9,38.1,0.362,0.352,0.368,3.618,15332.5,15053,15867,153445,13292.5,13039,13773,133298,86.8,86.2,87.7,868.6,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,712,7018,100,100,100,1000,0.848,0.836,0.86,8.478,0,0,0,0,0,0,0,0,4486.5,4394,4538,44739,151.136,97.727,156.818,1426.136
expanded|A=15|B=20|S=0.1|D=12,candidate,expanded,15,20,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,25.2,24.4,26.2,251.2,46,36.2,51.3,452.6,-4.05,-4.8,-2.9,-40.8,-13.823,-16.438,-9.966,-139.699,14.8,5.1,20.1,141.2,4,3.9,4,39.6,0.377,0.371,0.381,3.761,15963.5,15708,16153,159529,14098,13912,14220,140883,88.35,88,88.6,883.3,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7038,100,100,100,1000,0.846,0.833,0.857,8.454,0,0,0,0,16.5,0,35,176,4204,4103,4254,41867,146.023,132.955,154.545,1463.636
expanded|A=15|B=20|S=0.1|D=16,candidate,expanded,15,20,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,25.2,24.4,26.2,251.4,46.4,36.2,52.4,454.3,-4,-4.8,-2.9,-40.6,-13.699,-16.438,-9.966,-139.021,15.2,5.1,21.2,142.9,4.1,4,4.3,40.9,0.387,0.377,0.41,3.884,16315,15966,17210,164368,14476.5,14152,15303,145726,88.65,88.1,89.1,886.5,6,6,6,60,6,6,6,60,0,0,0,0,703,694,714,7036,100,100,100,1000,0.846,0.833,0.857,8.456,0,0,0,0,16.5,0,35,176,4180,4104,4245,41785,145.455,132.955,154.545,1461.364
expanded|A=15|B=20|S=0.1|D=32,candidate,expanded,15,20,0.1,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,25.3,24.6,26,253,46.2,36.2,52.4,453.7,-3.9,-4.7,-3.1,-39,-13.355,-16.041,-10.653,-133.543,15,5.1,21.2,142.3,4.8,4.7,5.1,48.6,0.457,0.448,0.481,4.615,19089,18823,20002,192308,17229,16970,18071,173648,90.25,90,90.8,903.1,4,4,4,40,4,4,4,40,0,0,0,0,708,699,719,7087,100,100,100,1000,0.562,0.553,0.569,5.613,0,0,0,0,16.5,0,35,176,4829,4766,4887,48310,144.318,135.227,153.409,1443.182
expanded|A=15|B=20|S=0.1|D=24,candidate,expanded,15,20,0.1,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,25.4,24.6,26.2,253.3,45.75,37.4,51.2,453.6,-3.8,-4.7,-2.9,-38.7,-13.012,-16.041,-9.966,-132.509,14.55,6.3,20,142.2,4.75,4.7,4.9,47.7,0.45,0.443,0.467,4.53,18869,18625,19106,188608,16954,16774,17278,169961,90.1,89.7,90.5,901.1,4,4,4,40,4,4,4,40,0,0,0,0,708.5,699,720,7089,100,100,100,1000,0.561,0.552,0.569,5.611,0,0,0,0,16.5,0,35,176,4859.5,4642,4998,48587,143.182,132.955,153.409,1439.773
expanded|A=20|B=20|S=0.1|D=32,candidate,expanded,20,20,0.1,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,30,25.4,32.2,288.6,55.2,49.9,56.7,547.1,0.7,-3.8,3.1,-3.4,2.389,-13.014,10.653,-11.659,24.1,18.8,25.5,235.7,4.6,4.6,4.9,46.7,0.438,0.434,0.462,4.435,19091,18823,19998,192314,16694,16429,17507,168211,87.4,87,88,874.5,4,4,4,40,4,4,4,40,0,0,0,0,708,699,719,7087,100,100,100,1000,0.562,0.553,0.569,5.613,0,0,0,0,0,0,0,0,4648,4518,4672,46345,92.045,64.773,143.182,1038.636
expanded|A=20|B=20|S=0.1|D=16,candidate,expanded,20,20,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,30.55,25.2,33.5,291.8,55.2,50.1,56.7,547.7,1.25,-4,4.4,-0.2,4.266,-13.699,15.12,-0.701,24.05,19,25.5,236.3,3.9,3.8,4.1,39.1,0.37,0.358,0.39,3.713,16314.5,16003,17210,164939,13947.5,13668,14757,140835,85.45,84.6,86.1,853.6,6,6,6,60,6,6,6,60,0,0,0,0,703,695,714,7038,100,100,100,1000,0.846,0.833,0.856,8.454,0,0,0,0,0,0,0,0,4022.5,3955,4103,40331,85.795,50,145.455,1002.273
expanded|A=20|B=20|S=0.1|D=24,candidate,expanded,20,20,0.1,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,30.85,25.4,33.5,293.5,55.25,50.4,57.1,548,1.55,-3.8,4.4,1.5,5.29,-13.014,15.12,5.114,24.1,19.3,25.9,236.6,4.55,4.5,4.7,45.6,0.431,0.425,0.443,4.33,18828.5,18626,19113,188345,16387.5,16200,16764,164249,87.3,86.7,87.7,872.2,4,4,4,40,4,4,4,40,0,0,0,0,708.5,699,720,7088,100,100,100,1000,0.561,0.552,0.569,5.612,0,0,0,0,0,0,0,0,4655,4476,4768,46420,82.386,50,143.182,982.955
expanded|A=20|B=20|S=0.1|D=12,candidate,expanded,20,20,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,30.85,25.4,33.8,292.1,55.25,50.4,57.1,548.5,1.55,-3.8,4.7,0.1,5.29,-13.014,16.151,0.318,24.15,19.3,25.9,237.1,3.8,3.7,3.8,37.7,0.358,0.352,0.362,3.58,15940,15711,16157,159367,13549.5,13360,13648,135257,84.95,84.4,85.3,848.7,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,0,0,0,0,4048,3937,4121,40434,82.386,46.591,143.182,998.864
primary|A=10|B=15|S=0.15|D=8,candidate,primary,10,15,0.15,8,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,30.8,30.3,32.7,311.3,60,55.3,61.4,595,1.55,1.2,3.5,19.3,5.299,4.124,11.986,66.108,28.9,24.2,30.2,283.6,5.3,5.1,5.4,52.7,0.5,0.486,0.514,5.005,13954.5,13792,14107,139513,11833,11713,12008,118324,84.95,84.2,85.2,848.2,10,10,10,100,9.5,9,10,95,0,0,0,0,695.5,686,707,6959,100,100,100,1000,1.345,1.268,1.433,13.467,0,0,0,0,1224.5,1098,1375,12238,3518.5,3403,3650,35218,82.386,60.227,86.364,780.682
