case_id,sensitivity_axis,sensitivity_value,slowdown_scale,scenario,num_disks,seed,num_reads,num_stripes,zipf_s,num_windows,window_size,policy,timeout_ms,p50_ms,p95_ms,p99_ms,p99_improvement_pct,post_onset_p95_auc_ms,post_onset_p99_auc_ms,issued_shard_reads,bandwidth_overhead_pct,parity_reads,pre_slowdown_parity_reads,recovery_parity_reads,proactive_or_degraded_reads,decode_count,migration_triggers,migration_true_positives,migration_false_positives,migration_false_negatives,first_detection_latency_reads,first_mitigation_latency_reads,recovery_regret_reads,post_warmup_windowed_p99_ms,severe_window_p99_ms,read_bypass_eligible_events,read_bypass_triggered_events,read_bypass_coverage_pct
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,46,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.5,36.8,13.5,282.4,5000000,25.0,1000000,150000,7746,1000000,796039,0,-1,-1,-1,-1,8,23183,23.6,53.9,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,46,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.6,34.4,18.4,260.3,4182272,4.6,182272,24471,6198,182272,21994,0,-1,-1,-1,8,8,11040,26.2,53.9,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,46,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.1,37.8,12.0,245.4,4019576,0.5,19576,0,5457,19576,17944,6,6,0,1704,575,575,9107,25.8,52.2,17831,14502,81.3
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,47,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.5,0.0,19.1,421.7,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.5,75.3,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,47,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.5,37.4,13.7,280.2,5000000,25.0,1000000,150000,7795,1000000,796385,0,-1,-1,-1,-1,13,22988,24.0,53.4,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,47,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.5,35.1,18.3,258.0,4182266,4.6,182266,24482,6267,182266,22057,0,-1,-1,-1,13,28,11120,26.4,53.4,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,47,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.1,38.2,11.9,243.8,4019627,0.5,19627,0,5609,19627,17990,6,6,0,1658,1353,1353,9201,26.6,52.0,17939,14546,81.1
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,48,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.5,0.0,19.6,427.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.4,76.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,48,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,29.0,37.7,13.8,284.4,5000000,25.0,1000000,150000,7757,1000000,796875,0,-1,-1,-1,-1,15,23282,23.7,54.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,48,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.6,30.0,35.6,18.9,262.4,4182364,4.6,182364,24280,6249,182364,22003,0,-1,-1,-1,15,15,11238,26.5,54.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,48,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.4,28.6,38.5,12.6,250.0,4019249,0.5,19249,0,5484,19249,17663,6,6,0,1682,722,722,9059,26.4,52.4,18075,14426,79.8
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,49,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.1,0.0,18.5,422.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.2,75.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,49,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.5,38.3,13.7,280.9,5000000,25.0,1000000,150000,7837,1000000,796601,0,-1,-1,-1,-1,11,23315,23.5,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,49,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.6,35.8,17.9,259.9,4182228,4.6,182228,24304,6237,182228,21983,0,-1,-1,-1,23,23,11172,26.3,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,49,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.0,39.3,11.5,243.6,4019750,0.5,19750,0,5540,19750,18090,6,6,0,1666,904,904,9273,25.8,52.2,17909,14694,82.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,50,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.6,0.0,19.4,425.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.5,75.9,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,50,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,29.1,37.7,13.6,285.9,5000000,25.0,1000000,150000,7589,1000000,796770,0,-1,-1,-1,-1,18,23034,23.6,54.8,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,50,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,30.0,35.7,18.5,263.9,4182319,4.6,182319,24401,6139,182319,22035,0,-1,-1,-1,18,18,11068,26.4,54.8,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,50,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.5,38.9,12.5,249.0,4019500,0.5,19500,0,5422,19500,17884,6,6,0,1678,454,454,9175,26.5,53.3,17875,14485,81.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,51,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.8,0.0,19.2,423.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.6,75.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,51,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,29.0,36.7,14.0,283.6,5000000,25.0,1000000,150000,7848,1000000,796367,0,-1,-1,-1,-1,10,23334,23.6,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,51,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.6,29.9,34.7,18.4,261.1,4182418,4.6,182418,24393,6338,182418,22260,0,-1,-1,-1,10,41,11226,26.3,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,51,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.4,28.4,38.0,12.0,246.3,4019541,0.5,19541,0,5499,19541,17967,6,6,0,1692,455,455,9191,26.2,52.2,18024,14535,80.6
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,52,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.8,0.0,19.2,426.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.7,75.9,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,52,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.9,36.9,13.5,284.9,5000000,25.0,1000000,150000,7743,1000000,796695,0,-1,-1,-1,-1,23,23218,23.9,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,52,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.8,35.0,18.6,262.2,4181812,4.5,181812,24504,6221,181812,22226,0,-1,-1,-1,23,23,11092,26.4,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,52,1000000,5000,0.8,20,50000,health_ec,15.0,12.5,17.3,28.5,37.9,12.0,247.4,4019965,0.5,19965,0,5590,19965,18347,6,6,0,1718,387,387,9344,26.3,52.3,18076,14845,82.1
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,53,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.3,0.0,19.0,424.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.6,75.4,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,53,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.6,36.8,13.7,283.2,5000000,25.0,1000000,150000,7789,1000000,796401,0,-1,-1,-1,-1,76,23360,23.9,54.1,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,53,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.7,34.3,18.4,259.8,4182670,4.6,182670,24484,6266,182670,22068,0,-1,-1,-1,76,95,11211,26.3,54.1,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,53,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.4,28.2,37.8,12.1,246.0,4019387,0.5,19387,0,5395,19387,17813,6,6,0,1676,1586,1586,9099,25.9,51.9,17944,14477,80.7
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,54,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.2,0.0,18.8,424.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.5,75.7,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,54,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.5,37.0,13.9,281.9,5000000,25.0,1000000,150000,7726,1000000,796713,0,-1,-1,-1,-1,1,23229,23.5,54.0,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,54,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.6,34.4,18.2,259.7,4182369,4.6,182369,24126,6271,182369,21909,0,-1,-1,-1,1,1,11219,26.3,54.0,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,54,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.2,37.7,12.0,244.6,4019200,0.5,19200,0,5454,19200,17584,6,6,0,1660,2121,2121,9162,25.8,51.6,17899,14307,79.9
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,55,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.4,0.0,19.1,423.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.5,75.8,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,55,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,29.0,37.5,13.7,283.6,5000000,25.0,1000000,150000,7699,1000000,795936,0,-1,-1,-1,-1,16,22986,23.7,54.4,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,55,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.9,35.5,18.4,261.1,4182496,4.6,182496,24247,6184,182496,22190,0,-1,-1,-1,16,16,11064,26.3,54.4,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,55,1000000,5000,0.8,20,50000,health_ec,15.0,12.5,17.4,28.6,38.4,12.0,248.5,4019607,0.5,19607,0,5443,19607,18008,6,6,0,1710,1005,1005,9164,26.4,52.4,17996,14610,81.2
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,56,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.2,0.0,19.1,422.5,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.5,75.4,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,56,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.4,37.1,13.9,279.7,5000000,25.0,1000000,150000,7695,1000000,796258,0,-1,-1,-1,-1,44,23010,23.3,53.7,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,56,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.5,34.6,18.4,258.5,4182149,4.6,182149,24425,6211,182149,21924,0,-1,-1,-1,44,44,11074,26.2,53.7,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,56,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.1,37.8,12.2,244.7,4019147,0.5,19147,0,5411,19147,17591,6,6,0,1650,1994,1994,9170,26.1,52.1,17757,14224,80.1
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,57,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.2,0.0,19.5,423.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.8,75.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,57,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.7,36.6,13.8,280.7,5000000,25.0,1000000,150000,7923,1000000,796521,0,-1,-1,-1,-1,26,23229,23.6,53.6,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,57,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.6,29.8,34.2,18.6,258.3,4182030,4.6,182030,24263,6323,182030,21990,0,-1,-1,-1,26,29,11233,26.5,53.6,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,57,1000000,5000,0.8,20,50000,health_ec,15.0,12.5,17.4,27.9,38.4,12.1,242.0,4019884,0.5,19884,0,5575,19884,18206,6,6,0,1676,737,737,9272,26.3,51.6,17930,14836,82.7
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,58,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.8,0.0,18.4,424.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.5,75.9,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,58,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.8,37.1,13.9,285.1,5000000,25.0,1000000,150000,7732,1000000,796534,0,-1,-1,-1,-1,28,23400,23.7,54.6,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,58,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.8,34.9,17.8,261.8,4182266,4.6,182266,24456,6174,182266,21968,0,-1,-1,-1,28,28,11182,26.3,54.6,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,58,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.4,28.4,38.0,11.6,247.0,4019420,0.5,19420,0,5302,19420,17803,6,6,0,1688,2063,2063,8916,26.0,52.1,18060,14581,80.7
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,59,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.4,0.0,19.0,423.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.5,75.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,59,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.6,37.2,13.7,283.5,5000000,25.0,1000000,150000,7859,1000000,796267,0,-1,-1,-1,-1,18,23305,23.5,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,59,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.6,34.9,18.2,262.5,4181857,4.5,181857,24137,6266,181857,21896,0,-1,-1,-1,18,18,11125,26.3,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,59,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.2,38.0,12.0,248.0,4019860,0.5,19860,0,5617,19860,18203,6,6,0,1673,1946,1946,9306,26.4,52.7,17955,14694,81.8
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,60,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.0,0.0,18.8,424.7,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.7,75.8,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,60,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.8,37.3,14.0,283.5,5000000,25.0,1000000,150000,7789,1000000,796630,0,-1,-1,-1,-1,1,23375,23.5,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,60,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.8,35.2,18.2,260.2,4182668,4.6,182668,24486,6209,182668,22080,0,-1,-1,-1,1,51,11176,26.5,54.2,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,60,1000000,5000,0.8,20,50000,health_ec,15.0,12.5,17.3,28.4,38.2,11.7,246.0,4019693,0.5,19693,0,5451,19693,18130,6,6,0,1696,1129,1129,9177,26.7,51.8,18025,14705,81.6
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,61,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.0,0.0,19.2,421.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.3,75.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,61,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.6,37.9,13.6,280.7,5000000,25.0,1000000,150000,7920,1000000,796140,0,-1,-1,-1,-1,4,23341,23.6,54.0,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,61,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.7,35.6,18.4,258.4,4181269,4.5,181269,24335,6364,181269,22101,0,-1,-1,-1,4,4,11174,26.3,54.0,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,61,1000000,5000,0.8,20,50000,health_ec,15.0,12.5,17.3,28.3,38.5,12.1,246.2,4019317,0.5,19317,0,5581,19317,17689,6,6,0,1708,1531,1531,9198,26.5,52.5,17856,14292,80.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,62,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.3,0.0,18.9,424.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.4,75.3,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,62,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.9,37.6,13.8,281.9,5000000,25.0,1000000,150000,7893,1000000,796338,0,-1,-1,-1,-1,65,23411,23.6,54.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,62,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.6,29.9,35.5,18.1,260.4,4182290,4.6,182290,24456,6320,182290,22220,0,-1,-1,-1,65,65,11293,26.3,54.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,62,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.4,28.5,38.5,11.9,247.5,4019308,0.5,19308,0,5408,19308,17680,6,6,0,1688,2262,2262,9108,26.2,52.6,17906,14445,80.7
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,63,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.0,0.0,19.2,423.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.6,75.0,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,63,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.7,36.3,13.8,283.2,5000000,25.0,1000000,150000,7821,1000000,796624,0,-1,-1,-1,-1,53,23129,24.0,53.8,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,63,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.7,33.9,18.5,260.4,4182112,4.6,182112,24393,6330,182112,22043,0,-1,-1,-1,53,200,11112,26.4,53.8,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,63,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.6,36.4,12.2,248.8,4019354,0.5,19354,0,5442,19354,17708,6,6,0,1702,1567,1567,9116,26.5,51.9,17949,14359,80.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,64,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.3,0.0,19.6,425.5,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.6,75.8,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,64,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,29.0,37.3,13.9,283.3,5000000,25.0,1000000,150000,7923,1000000,796361,0,-1,-1,-1,-1,27,23498,23.7,54.3,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,64,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.6,29.9,35.6,19.0,260.5,4183084,4.6,183084,24166,6410,183084,22352,0,-1,-1,-1,27,27,11421,26.3,54.3,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,64,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.4,28.6,38.3,12.3,248.0,4020030,0.5,20030,0,5617,20030,18404,6,6,0,1708,940,940,9386,26.1,52.7,18327,14932,81.5
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,65,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.1,0.0,19.5,423.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.4,75.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,65,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.9,37.4,13.5,284.3,5000000,25.0,1000000,150000,7799,1000000,796623,0,-1,-1,-1,-1,13,23208,23.5,54.4,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,65,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.8,35.3,18.8,262.2,4182158,4.6,182158,24390,6280,182158,22011,0,-1,-1,-1,13,13,11159,26.2,54.4,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,65,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.5,38.2,12.3,247.8,4019338,0.5,19338,0,5334,19338,17740,6,6,0,1696,1163,1163,9051,26.2,52.1,17935,14471,80.7
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,66,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,44.5,0.0,18.7,419.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.5,75.1,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,66,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.3,36.4,13.4,277.7,5000000,25.0,1000000,150000,7647,1000000,796221,0,-1,-1,-1,-1,2,23133,23.5,53.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,66,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.5,33.8,17.9,256.9,4181581,4.5,181581,24211,6128,181581,21782,0,-1,-1,-1,2,2,11177,26.2,53.5,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,66,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,27.8,37.5,11.7,241.8,4019368,0.5,19368,0,5453,19368,17724,6,6,0,1700,819,819,9346,26.0,51.8,17638,14299,81.1
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,67,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,46.8,0.0,19.2,424.8,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.6,75.7,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,67,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,29.1,37.8,13.8,285.3,5000000,25.0,1000000,150000,7836,1000000,796517,0,-1,-1,-1,-1,4,23087,23.7,54.6,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,67,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.6,30.0,35.8,18.6,263.0,4182575,4.6,182575,24215,6299,182575,22261,0,-1,-1,-1,4,4,11165,26.4,54.6,-1,-1,-1.0
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,67,1000000,5000,0.8,20,50000,health_ec,15.0,12.6,17.3,28.5,39.1,12.0,248.2,4019330,0.5,19330,0,5485,19330,17752,6,6,0,1676,2768,2768,9108,25.9,52.5,17952,14449,80.5
zipf_0_8,zipf,0.8,1,dynamic_sensitivity_100d_4pct_hdd,100,68,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,45.3,0.0,19.3,423.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.8,75.2,-1,-1,-1.0
