candidate_id,grid_name,a_abs,b_abs,theta_s,theta_d,theta_d_mult,seeds,num_runs,feasible,p50_ms_median,p50_ms_min,p50_ms_max,p50_ms_sum,p95_ms_median,p95_ms_min,p95_ms_max,p95_ms_sum,p99_ms_median,p99_ms_min,p99_ms_max,p99_ms_sum,p99_improvement_pct_median,p99_improvement_pct_min,p99_improvement_pct_max,p99_improvement_pct_sum,post_onset_p95_auc_ms_median,post_onset_p95_auc_ms_min,post_onset_p95_auc_ms_max,post_onset_p95_auc_ms_sum,post_onset_p99_auc_ms_median,post_onset_p99_auc_ms_min,post_onset_p99_auc_ms_max,post_onset_p99_auc_ms_sum,bandwidth_overhead_pct_median,bandwidth_overhead_pct_min,bandwidth_overhead_pct_max,bandwidth_overhead_pct_sum,parity_reads_median,parity_reads_min,parity_reads_max,parity_reads_sum,pre_slowdown_parity_reads_median,pre_slowdown_parity_reads_min,pre_slowdown_parity_reads_max,pre_slowdown_parity_reads_sum,recovery_parity_reads_median,recovery_parity_reads_min,recovery_parity_reads_max,recovery_parity_reads_sum,proactive_or_degraded_reads_median,proactive_or_degraded_reads_min,proactive_or_degraded_reads_max,proactive_or_degraded_reads_sum,decode_count_median,decode_count_min,decode_count_max,decode_count_sum,migration_triggers_median,migration_triggers_min,migration_triggers_max,migration_triggers_sum,migration_true_positives_median,migration_true_positives_min,migration_true_positives_max,migration_true_positives_sum,migration_false_positives_median,migration_false_positives_min,migration_false_positives_max,migration_false_positives_sum,migration_false_negatives_median,migration_false_negatives_min,migration_false_negatives_max,migration_false_negatives_sum,first_detection_latency_reads_median,first_detection_latency_reads_min,first_detection_latency_reads_max,first_detection_latency_reads_sum,first_mitigation_latency_reads_median,first_mitigation_latency_reads_min,first_mitigation_latency_reads_max,first_mitigation_latency_reads_sum,recovery_regret_reads_median,recovery_regret_reads_min,recovery_regret_reads_max,recovery_regret_reads_sum
expanded|A=30|B=20|S=2.4|D=4.8,expanded,30,20,2.4,4.8,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,36.95,36.4,37.5,369.4,74.3,73.2,74.7,739.9,19.05,18.1,20.2,190.3,387.45,384.3,390.7,3875.3,551.55,543,560.4,5523.3,0.3,0.3,0.3,3,1277.5,1159,1338,12774,0,0,0,0,18,16,21,184,1277.5,1159,1338,12774,1272,1157,1333,12719,14,14,14,140,14,14,14,140,0,0,0,0,690,681,701,6904,127,8,454,1564,127,8,454,1564,470,423,510,4664
expanded|A=20|B=20|S=2.7|D=4.05,expanded,20,20,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.3,37.25,36.5,37.6,371.6,74.4,73.3,74.7,741.6,19,17.9,20.1,188.5,385.75,383.2,389.1,3857.3,551.55,542.7,558.4,5514.9,0.3,0.3,0.3,3,1195,1138,1252,11916,0,0,0,0,8,6,11,83,1195,1138,1252,11916,1182.5,1135,1247,11830,16,14,16,156,16,14,16,156,0,0,0,0,687.5,678,699,6873,11,5,95,227,11,5,95,230,301,241,381,3042
expanded|A=15|B=15|S=3|D=9,expanded,15,15,3,9,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.3,37.5,36.7,37.9,374.2,74.55,73.5,74.9,743.7,18.55,17.8,20,185.9,385.5,383.2,388.8,3856.7,551.55,542.7,561.1,5524.7,0.8,0.8,0.8,8,3080,3041,3216,31058,0,0,8,11,251,218,307,2557,3080,3041,3216,31058,3050.5,3000,3176,30728,8,8,8,80,8,8,8,80,0,0,0,0,698,690,709,6987,10,3,29,126,11,3,29,130,1183.5,1135,1255,11876
primary|A=15|B=30|S=2.7|D=2.7,primary,15,30,2.7,2.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.4,37.6,36.8,38.1,374.7,74.45,73.3,75,742.8,18.75,17.8,19.9,187.1,386.45,382.6,390.5,3867.3,551.65,540.9,561.6,5528,0.4,0.3,0.4,3.8,1620.5,1321,1722,15632,0,0,8,11,2,1,7,27,1620.5,1321,1722,15632,1593.5,1301,1687,15359,20,18,21,196,20,18,21,196,0,0,0,0,683.5,672,694,6831,10,3,29,126,11,3,29,130,80.5,49,142,910
expanded|A=15|B=30|S=2.7|D=2.7,expanded,15,30,2.7,2.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.4,37.6,36.8,38.1,374.7,74.45,73.3,75,742.8,18.75,17.8,19.9,187.1,386.45,382.6,390.5,3867.3,551.65,540.9,561.6,5528,0.4,0.3,0.4,3.8,1620.5,1321,1722,15632,0,0,8,11,2,1,7,27,1620.5,1321,1722,15632,1593.5,1301,1687,15359,20,18,21,196,20,18,21,196,0,0,0,0,683.5,672,694,6831,10,3,29,126,11,3,29,130,80.5,49,142,910
expanded|A=10|B=40|S=2.4|D=3.6,expanded,10,40,2.4,3.6,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,12.9,129,37.45,36.7,38.2,374.5,74.4,73.4,74.9,743.1,18.65,17.7,20.2,186.8,386.65,383.4,391.1,3871.6,551.8,544.9,560.5,5531,1.5,1.4,1.6,15.2,6102.5,5410,6325,60621,271.5,244,344,2863,61.5,49,128,687,6102.5,5410,6325,60621,5654.5,4992,5859,56046,14,13,15,141,14,13,15,141,0,0,0,0,693,683,705,6937,7.5,3,21,91,8,3,21,98,428,392,580,4419
expanded|A=15|B=40|S=2|D=6,expanded,15,40,2,6,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,36.6,36,37.1,365.7,74.05,72.8,74.4,738.6,19.25,18.1,20.3,191.7,387.35,380.3,388.9,3864.9,551.95,539.7,560,5511.2,1.55,1.3,1.9,15.3,6068.5,5233,7404,60761,0.5,0,9,17,141,122,211,1488,6068.5,5233,7404,60761,5964,5152,7263,59779,10,9,10,99,10,9,10,99,0,0,0,0,699.5,692,711,7005,10,3,29,126,11,3,29,130,960,907,1184,9775
expanded|A=30|B=20|S=2.4|D=6,expanded,30,20,2.4,6,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37.05,36.4,37.7,370.4,74.3,73.3,74.9,740.7,18.85,18,20.1,189.3,387.8,385.2,392.3,3884.3,552.2,544.3,563.1,5534,0.4,0.4,0.5,4.4,1782.5,1606,1863,17731,0,0,0,0,32,26,37,314,1782.5,1606,1863,17731,1772,1601,1853,17636,11,10,12,110,11,10,12,110,0,0,0,0,694,683,706,6946,127,8,454,1564,127,8,454,1564,712.5,577,804,7035
expanded|A=20|B=30|S=2.4|D=3.6,expanded,20,30,2.4,3.6,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37.15,36.4,37.7,371,74.35,73.1,74.5,740.8,19,18,20,189,387.75,383.7,391.5,3876.3,552.2,543.9,560.5,5529.8,0.5,0.4,0.5,4.7,1931.5,1739,2078,19028,0,0,0,0,9.5,5,13,95,1931.5,1739,2078,19028,1912.5,1725,2042,18789,16,15,17,160,16,15,17,160,0,0,0,0,689,679,704,6894,11,5,95,227,11,5,95,230,314.5,270,417,3185
expanded|A=20|B=15|S=3|D=4.5,expanded,20,15,3,4.5,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.2,37.8,37,38,376.5,74.55,73.5,74.9,744.1,18.6,17.6,20,185.8,386.2,384.6,389.5,3866.4,552.25,544.3,560.4,5530.7,0.3,0.2,0.3,2.8,1078,977,1141,10677,0,0,0,0,10,9,12,105,1078,977,1141,10677,1069,970,1130,10606,14,14,14,140,14,14,14,140,0,0,0,0,687,678,698,6873,11,5,95,227,11,5,95,230,343.5,313,399,3529
expanded|A=40|B=30|S=1.7|D=2.55,expanded,40,30,1.7,2.55,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13.1,130.1,36.5,35.7,36.8,364.3,73.65,72.8,74.2,735.5,19.45,18.5,20.8,194.7,387.4,384.1,389.5,3872,552.3,544.1,562.1,5523,0.2,0.2,0.3,2.1,935.5,802,1048,9339,0,0,0,0,10,3,18,101,935.5,802,1048,9339,927.5,799,1039,9282,21,20,22,212,21,20,22,212,0,0,0,0,684,671,695,6829,263,42,1174,4852,263,42,1174,4861,174.5,127,301,1964
expanded|A=20|B=20|S=2.7|D=5.4,expanded,20,20,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.7,37.3,36.6,37.7,372.5,74.4,73.3,74.8,742,18.85,17.8,20,187.8,387,384,390,3867.7,552.65,543.4,559.9,5526.2,0.4,0.4,0.5,4.2,1751,1652,1827,17427,0,0,0,0,19,18,24,203,1751,1652,1827,17427,1733,1635,1810,17284,12,12,12,120,12,12,12,120,0,0,0,0,693,683,704,6930,11,5,95,227,11,5,95,230,565,498,617,5613
expanded|A=30|B=10|S=2.7|D=4.05,expanded,30,10,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,37.65,36.7,37.9,375,74.5,73.3,74.7,742.7,18.75,17.7,19.9,186.9,387.75,383.9,391.4,3876.6,552.7,541.8,561.6,5534.1,0.2,0.2,0.2,2,826,783,900,8284,0,0,0,0,10,7,13,99,826,783,900,8284,824.5,776,890,8244,16,16,17,161,16,16,17,161,0,0,0,0,685.5,675,696,6861,127,8,454,1564,127,8,454,1564,270.5,232,313,2727
expanded|A=30|B=10|S=2.7|D=5.4,expanded,30,10,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.8,37.65,36.8,38,375.2,74.55,73.3,74.8,743.4,18.7,17.6,19.9,186.4,388.55,385,391.8,3883.6,552.85,542.3,562.1,5539.9,0.3,0.3,0.3,3,1313,1200,1390,13005,0,0,0,0,28.5,22,98,374,1313,1200,1390,13005,1307,1195,1386,12935,12,12,13,121,12,12,13,121,0,0,0,0,691,682,704,6918,127,8,454,1564,127,8,454,1564,569,499,634,5732
expanded|A=40|B=10|S=2.4|D=2.4,expanded,40,10,2.4,2.4,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,37.5,36.7,37.9,374.1,74.5,73.4,74.7,742.6,18.8,17.8,19.8,187.2,388.05,386.2,392.8,3886.9,552.95,543.6,563.6,5538.4,0.1,0.1,0.1,1,353,277,373,3371,0,0,0,0,0.5,0,5,11,353,277,373,3371,349,276,373,3355,22,21,24,225,22,21,24,225,0,0,0,0,678,667,688,6782,263,42,1174,4852,263,42,1174,4861,17.5,0,61,218
primary|A=30|B=15|S=2.7|D=2.7,primary,30,15,2.7,2.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.8,37.7,36.8,38,375.5,74.55,73.3,74.9,743,18.7,17.7,19.9,186.4,388.15,384.1,391.2,3880.8,552.95,542.4,561.5,5538.1,0.1,0.1,0.1,1,383.5,345,408,3815,0,0,0,0,1,0,2,8,383.5,345,408,3815,381,341,406,3793,21,21,22,213,21,21,22,213,0,0,0,0,678.5,671,694,6797,127,8,454,1564,127,8,454,1564,30,0,56,262
expanded|A=30|B=15|S=2.7|D=2.7,expanded,30,15,2.7,2.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.8,37.7,36.8,38,375.5,74.55,73.3,74.9,743,18.7,17.7,19.9,186.4,388.15,384.1,391.2,3880.8,552.95,542.4,561.5,5538.1,0.1,0.1,0.1,1,383.5,345,408,3815,0,0,0,0,1,0,2,8,383.5,345,408,3815,381,341,406,3793,21,21,22,213,21,21,22,213,0,0,0,0,678.5,671,694,6797,127,8,454,1564,127,8,454,1564,30,0,56,262
expanded|A=15|B=20|S=3|D=4.5,expanded,15,20,3,4.5,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.2,37.85,37,38.1,377.3,74.6,73.5,75,744.4,18.6,17.6,19.8,185.2,386.9,384.5,389.6,3869.8,552.95,544.3,560.5,5533,0.4,0.3,0.4,3.9,1541,1390,1623,15274,0,0,8,11,12,9,19,125,1541,1390,1623,15274,1518.5,1371,1601,15077,14,14,14,140,14,14,14,140,0,0,0,0,688.5,679,701,6894,10,3,29,126,11,3,29,130,348.5,296,398,3467
expanded|A=20|B=15|S=3|D=6,expanded,20,15,3,6,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.6,37.8,37,38.1,376.9,74.55,73.5,74.9,744.4,18.5,17.6,19.9,185.2,387,385.3,390.4,3874,553.05,544.2,561.5,5537.8,0.4,0.4,0.5,4.1,1611.5,1505,1814,16265,0,0,0,0,17.5,15,41,204,1611.5,1505,1814,16265,1599.5,1494,1799,16149,12,11,12,119,12,11,12,119,0,0,0,0,691,682,701,6912,11,5,95,227,11,5,95,230,526.5,461,565,5188
primary|A=30|B=30|S=2|D=4,primary,30,30,2,4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13.1,130.1,36.75,36.1,37.2,367.3,74,72.9,74.4,737.9,19.35,18.4,20.4,192.5,389.7,384.8,392.2,3894.1,553.1,544,561.8,5535,0.4,0.4,0.4,4,1710,1613,1770,17045,0,0,0,0,21.5,16,28,215,1710,1613,1770,17045,1700,1599,1760,16923,14,14,15,142,14,14,15,142,0,0,0,0,691,683,706,6928,127,8,454,1564,127,8,454,1564,552.5,509,589,5499
expanded|A=30|B=30|S=2|D=4,expanded,30,30,2,4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13.1,130.1,36.75,36.1,37.2,367.3,74,72.9,74.4,737.9,19.35,18.4,20.4,192.5,389.7,384.8,392.2,3894.1,553.1,544,561.8,5535,0.4,0.4,0.4,4,1710,1613,1770,17045,0,0,0,0,21.5,16,28,215,1710,1613,1770,17045,1700,1599,1760,16923,14,14,15,142,14,14,15,142,0,0,0,0,691,683,706,6928,127,8,454,1564,127,8,454,1564,552.5,509,589,5499
expanded|A=20|B=20|S=3|D=3,expanded,20,20,3,3,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.3,38,37.2,38.2,378.2,74.65,73.5,75,744.6,18.5,17.6,19.8,184.8,387.3,385.2,390.8,3876.9,553.2,543.9,560.9,5537.2,0.1,0.1,0.2,1.3,547.5,519,660,5727,0,0,0,0,1,0,3,14,547.5,519,660,5727,545,514,652,5678,19.5,18,20,193,19.5,18,20,193,0,0,0,0,681.5,671,694,6809,11,5,95,227,11,5,95,230,52.5,12,86,513
expanded|A=20|B=40|S=2|D=4,expanded,20,40,2,4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37,36.4,37.4,369.1,74.2,73,74.4,739.8,19.15,18,20.2,190.3,389.5,383.9,392.8,3889.9,553.25,544.5,560,5532.5,0.95,0.7,1.3,9.6,3806,2817,5225,38774,0,0,0,0,24,19,32,237,3806,2817,5225,38774,3741,2794,5113,38149,13,12,14,131,13,12,14,131,0,0,0,0,694,687,707,6954,11,5,95,215,11,5,95,215,538,466,710,5567
expanded|A=10|B=30|S=2.7|D=6.75,expanded,10,30,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,12.9,129,37.6,37,38.2,375.9,74.6,73.5,74.9,743.8,18.75,17.5,19.8,185.9,388.3,386.2,391.5,3883.7,553.25,549.5,562.1,5544.1,1.55,1.4,1.6,15.3,6273.5,5681,6432,61650,236,205,300,2464,157,138,188,1634,6273.5,5681,6432,61650,5868,5226,6044,57588,10,10,10,100,10,10,10,100,0,0,0,0,699.5,689,710,6993,7.5,3,21,91,8,3,21,98,858,813,917,8641
expanded|A=20|B=20|S=2.7|D=6.75,expanded,20,20,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,37.3,36.6,37.8,372.7,74.4,73.3,74.9,742.2,18.8,17.8,20,187.5,387.25,384.4,390.8,3872.3,553.3,543.7,559.9,5530.7,0.5,0.5,0.6,5.1,2119.5,2064,2378,21506,0,0,0,0,32.5,29,59,376,2119.5,2064,2378,21506,2108,2048,2356,21318,10,10,10,100,10,10,10,100,0,0,0,0,695.5,686,706,6958,11,5,95,227,11,5,95,230,761,685,808,7525
expanded|A=10|B=30|S=2.7|D=5.4,expanded,10,30,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,12.9,129,37.55,36.9,38.1,375.4,74.55,73.4,74.9,743.5,18.75,17.5,19.9,186.2,387.5,384.6,390.2,3873.9,553.3,547.2,561.3,5535.7,1.3,1.2,1.4,13.2,5249.5,4934,5762,53101,236,205,300,2464,89.5,78,109,918,5249.5,4934,5762,53101,4845,4551,5360,49165,12,11,12,117,12,11,12,117,0,0,0,0,695.5,685,708,6958,7.5,3,21,91,8,3,21,98,605.5,574,678,6094
expanded|A=30|B=10|S=2.7|D=6.75,expanded,30,10,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.8,37.65,36.8,38,375.5,74.55,73.3,74.8,743.4,18.7,17.6,19.9,186.5,388.45,385.5,392.3,3883.5,553.35,542.4,561.9,5541.4,0.4,0.4,0.5,4.1,1691.5,1559,1848,16960,0,0,0,0,95,33,193,999,1691.5,1559,1848,16960,1682,1539,1842,16858,10,10,10,100,10,10,10,100,0,0,0,0,694.5,684,706,6945,127,8,454,1564,127,8,454,1564,803.5,723,935,8099
expanded|A=40|B=30|S=1.7|D=3.4,expanded,40,30,1.7,3.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13.1,130.2,36.7,35.8,36.9,365.7,73.85,72.8,74.3,736.8,19.4,18.4,20.6,193.5,389.15,384.3,392.1,3887,553.5,544.1,563.6,5536.3,0.3,0.3,0.4,3.1,1326.5,1250,1416,13310,0,0,0,0,22.5,17,27,221,1326.5,1250,1416,13310,1321,1243,1406,13240,17,16,18,167,17,16,18,167,0,0,0,0,688,679,703,6893,263,42,1174,4852,263,42,1174,4861,424,344,488,4167
expanded|A=30|B=20|S=2.4|D=7.2,expanded,30,20,2.4,7.2,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37.1,36.5,37.8,371.3,74.3,73.4,75,741.3,18.8,18,20.1,188.8,388.65,387,393.5,3896.9,553.6,545.6,564.3,5544,0.5,0.5,0.5,5,2043.5,1909,2149,20414,0,0,0,0,37,32,62,393,2043.5,1909,2149,20414,2030.5,1893,2136,20282,10,10,10,100,10,10,10,100,0,0,0,0,698,687,710,6974,127,8,454,1564,127,8,454,1564,812,752,855,8088
expanded|A=10|B=30|S=3|D=3,expanded,10,30,3,3,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,12.9,129,38.4,37.2,38.8,381.4,74.8,73.5,75.1,746,18.55,17.3,19.4,183.5,389.3,385.5,392,3888.4,553.6,548.3,562.8,5551.4,0.9,0.8,1,9,3492,3297,3887,35178,224,193,285,2348,3.5,0,9,40,3492,3297,3887,35178,3134,2951,3530,31635,18,17,19,179,18,17,19,179,0,0,0,0,686.5,677,697,6867,7.5,3,21,91,8,3,21,98,89,68,136,952
expanded|A=15|B=20|S=3|D=6,expanded,15,20,3,6,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.4,37.9,37,38.1,377.6,74.6,73.5,75.1,744.6,18.55,17.6,19.8,185,387.65,385,390.8,3877.7,553.65,544.5,561.9,5540.4,0.5,0.5,0.6,5.1,2111.5,2003,2336,21374,0,0,8,11,47.5,24,89,476,2111.5,2003,2336,21374,2091,1978,2313,21132,11,10,12,110,11,10,12,110,0,0,0,0,693,684,706,6943,10,3,29,126,11,3,29,130,612.5,474,719,6075
expanded|A=20|B=20|S=2.7|D=8.1,expanded,20,20,2.7,8.1,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,37.45,36.7,37.9,373.5,74.5,73.4,74.9,742.9,18.7,17.8,20,186.8,387.5,384.8,392.2,3879.7,553.8,544.1,560.8,5538,0.7,0.6,0.8,6.9,2801.5,2476,3050,28044,0,0,0,0,76,38,106,748,2801.5,2476,3050,28044,2780,2454,3021,27791,8,8,10,85,8,8,10,85,0,0,0,0,698,689,710,6984,11,5,95,227,11,5,95,230,1019,753,1134,9787
expanded|A=40|B=15|S=2.4|D=2.4,expanded,40,15,2.4,2.4,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37.65,36.8,38.2,375.5,74.55,73.4,74.8,743,18.7,17.8,19.8,186.7,388.75,386.8,393.4,3893.3,553.85,543.5,563.7,5544.5,0.1,0.1,0.1,1,349.5,315,394,3483,0,0,0,0,0.5,0,5,11,349.5,315,394,3483,347,313,393,3467,22,21,24,221,22,21,24,221,0,0,0,0,678,669,689,6789,263,42,1174,4852,263,42,1174,4861,17.5,0,77,246
expanded|A=15|B=20|S=3|D=7.5,expanded,15,20,3,7.5,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,13,129.4,37.9,37.1,38.2,377.9,74.6,73.5,75.1,744.8,18.5,17.6,19.8,184.6,387.85,386.1,390.9,3882.2,553.9,544.9,562.3,5543.5,0.6,0.6,0.7,6.2,2477.5,2304,2783,25165,0,0,8,11,65.5,48,95,680,2477.5,2304,2783,25165,2452.5,2277,2744,24863,10,10,10,100,10,10,10,100,0,0,0,0,695.5,686,706,6960,10,3,29,126,11,3,29,130,728,660,770,7271
expanded|A=20|B=30|S=2.4|D=4.8,expanded,20,30,2.4,4.8,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37.25,36.5,37.8,371.9,74.35,73.2,74.6,741.3,18.95,17.9,20,188.6,389.5,385.1,393.5,3890.9,554,545.3,561.5,5542.9,0.65,0.6,0.8,6.6,2592.5,2386,3011,26539,0,0,0,0,19.5,11,31,208,2592.5,2386,3011,26539,2562,2364,2984,26206,13,12,14,128,13,12,14,128,0,0,0,0,693,684,707,6946,11,5,95,227,11,5,95,230,522.5,396,654,5255
expanded|A=20|B=15|S=3|D=7.5,expanded,20,15,3,7.5,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.7,37.9,37.1,38.2,377.7,74.6,73.6,75,744.9,18.45,17.6,19.9,184.9,387.65,386.2,391.5,3882.2,554,544.7,562.3,5544.8,0.5,0.5,0.6,5.1,2134.5,2008,2221,21204,0,0,0,0,30,25,58,352,2134.5,2008,2221,21204,2115.5,1990,2195,21026,10,10,10,100,10,10,10,100,0,0,0,0,695,687,706,6959,11,5,95,227,11,5,95,230,708,645,750,6995
expanded|A=15|B=40|S=2.4|D=2.4,expanded,15,40,2.4,2.4,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,37.55,36.8,38,374.4,74.5,73.4,74.8,742.8,18.75,17.8,20,187.3,387.55,384.4,391.2,3878.1,554.05,544.4,560.5,5536.8,0.7,0.6,0.9,6.9,2761.5,2222,3449,27220,0,0,9,13,4.5,2,9,48,2761.5,2222,3449,27220,2711,2189,3395,26711,18,17,20,184,18,17,20,184,0,0,0,0,686,674,697,6866,10,3,29,126,11,3,29,130,148.5,88,170,1422
primary|A=15|B=30|S=2.7|D=4.05,primary,15,30,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,37.9,37.2,38.4,378,74.6,73.5,75.2,744.6,18.55,17.5,19.8,185.1,388.4,385.9,394,3891.8,554.05,545.2,563.4,5549.7,0.6,0.5,0.6,5.8,2379,2169,2547,23771,0,0,8,11,14.5,10,24,147,2379,2169,2547,23771,2340,2137,2500,23385,14,14,15,141,14,14,15,141,0,0,0,0,691,683,706,6925,10,3,29,126,11,3,29,130,354.5,313,411,3643
expanded|A=15|B=30|S=2.7|D=4.05,expanded,15,30,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,37.9,37.2,38.4,378,74.6,73.5,75.2,744.6,18.55,17.5,19.8,185.1,388.4,385.9,394,3891.8,554.05,545.2,563.4,5549.7,0.6,0.5,0.6,5.8,2379,2169,2547,23771,0,0,8,11,14.5,10,24,147,2379,2169,2547,23771,2340,2137,2500,23385,14,14,15,141,14,14,15,141,0,0,0,0,691,683,706,6925,10,3,29,126,11,3,29,130,354.5,313,411,3643
expanded|A=10|B=30|S=2.7|D=8.1,expanded,10,30,2.7,8.1,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,12.9,12.9,12.9,129,37.65,37,38.2,376.4,74.65,73.5,75,744.4,18.6,17.5,19.8,185.1,389.05,386.5,391.8,3891.1,554.05,549.2,562,5549.7,1.8,1.7,1.9,17.9,7135.5,6854,7587,71543,236,205,300,2464,280,259,322,2810,7135.5,6854,7587,71543,6727.5,6468,7157,67435,8,8,8,80,8,8,8,80,0,0,0,0,702,694,714,7031,7.5,3,21,91,8,3,21,98,1222.5,1181,1314,12312
expanded|A=40|B=10|S=2.4|D=4.8,expanded,40,10,2.4,4.8,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37.65,36.7,38,374.8,74.55,73.4,74.8,742.9,18.75,17.7,19.8,186.9,389.95,387,393.9,3899.6,554.1,544.1,564.4,5549.5,0.3,0.2,0.3,2.9,1111,987,1194,11077,0,0,0,0,27.5,23,84,372,1111,987,1194,11077,1105.5,986,1189,11035,14,14,15,141,14,14,15,141,0,0,0,0,689.5,681,700,6905,263,42,1174,4852,263,42,1174,4861,455.5,363,520,4506
primary|A=30|B=15|S=2.7|D=4.05,primary,30,15,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37.8,36.9,38.1,376.7,74.6,73.4,74.9,744,18.65,17.7,19.8,186,389.15,385.8,392.2,3890.8,554.1,544.2,562.3,5546.9,0.2,0.2,0.2,2,831.5,797,877,8318,0,0,0,0,7.5,6,9,76,831.5,797,877,8318,829.5,795,871,8286,16,16,17,161,16,16,17,161,0,0,0,0,686.5,679,698,6869,127,8,454,1564,127,8,454,1564,255.5,225,293,2570
expanded|A=30|B=15|S=2.7|D=4.05,expanded,30,15,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,13,13,130,37.8,36.9,38.1,376.7,74.6,73.4,74.9,744,18.65,17.7,19.8,186,389.15,385.8,392.2,3890.8,554.1,544.2,562.3,5546.9,0.2,0.2,0.2,2,831.5,797,877,8318,0,0,0,0,7.5,6,9,76,831.5,797,877,8318,829.5,795,871,8286,16,16,17,161,16,16,17,161,0,0,0,0,686.5,679,698,6869,127,8,454,1564,127,8,454,1564,255.5,225,293,2570
expanded|A=30|B=10|S=2.7|D=8.1,expanded,30,10,2.7,8.1,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,13,12.9,13,129.9,37.65,36.8,38,375.5,74.55,73.3,74.8,743.4,18.65,17.6,19.9,186.4,388.55,385.5,392.9,3884.3,554.15,542.3,561.4,5542.7,0.5,0.5,0.5,5,1901,1824,2101,19388,0,0,0,0,98.5,33,193,1008,1901,1824,2101,19388,1893.5,1806,2092,19278,10,10,10,100,10,10,10,100,0,0,0,0,694,684,705,6949,127,8,454,1564,127,8,454,1564,803.5,728,935,8108
