scenario_id,strategy_id,strategy_kind,health_theta_d,health_alpha_d,health_migration_evidence_windows,health_migration_top_k_per_window,health_migration_cooldown_windows,scenario,seed,policy,window_id,p99_ms,bandwidth_overhead_pct,migration_triggers
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,3,26.9,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,4,27.7,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,5,30.7,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,6,62.7,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,7,63.4,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,8,71.9,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,9,72.0,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,10,63.5,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,11,74.3,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,12,64.7,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,13,63.7,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,14,73.5,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,15,64.1,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,16,63.8,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,17,19.3,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,18,18.8,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,vanilla_ec,19,18.8,0.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,0,15.4,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,1,15.4,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,2,15.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,3,15.8,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,4,15.8,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,5,22.2,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,6,27.2,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,7,26.8,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,8,51.6,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,9,50.7,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,10,27.1,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,11,52.2,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,12,27.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,13,27.6,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,14,52.2,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,15,16.9,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,16,16.8,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,17,15.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,18,15.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,late_binding,19,15.5,25.0,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,0,18.8,4.0,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,1,18.7,4.0,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,2,18.8,4.1,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,3,22.9,4.5,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,4,23.2,4.6,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,5,25.5,4.6,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,6,28.6,4.6,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,7,28.4,4.7,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,8,51.9,4.9,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,9,51.2,4.8,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,10,33.4,4.9,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,11,54.2,4.9,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,12,28.7,4.8,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,13,28.9,4.8,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,14,52.2,4.7,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,15,25.6,4.7,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,16,25.5,4.7,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,17,19.2,4.2,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,18,18.8,4.0,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,54,timeout_degraded_read,19,18.8,4.0,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,0,18.8,0.0,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,1,18.8,0.0,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,2,18.9,0.0,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,3,21.0,0.3,1
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,4,19.6,0.4,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,5,22.4,0.4,1
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,6,26.0,0.5,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,7,25.0,0.5,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,8,47.7,0.7,1
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,9,45.8,0.8,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,10,21.4,0.8,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,11,36.9,0.8,2
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,12,24.1,0.8,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,13,24.4,0.7,1
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,14,46.6,0.6,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,15,19.2,0.5,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,16,19.1,0.5,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,17,18.8,0.4,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,18,18.8,0.3,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,19,18.8,0.2,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,0,18.8,0.0,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,1,18.8,0.0,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,2,18.9,0.0,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,3,21.0,0.4,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,4,19.6,0.5,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,5,23.7,0.6,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,6,28.5,0.7,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,7,27.1,0.7,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,8,52.1,0.9,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,9,51.0,0.9,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,10,24.3,1.0,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,11,45.9,1.0,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,12,27.7,1.0,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,13,27.7,0.9,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,14,52.5,0.8,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,15,19.3,0.8,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,16,19.3,0.8,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,17,18.9,0.6,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,18,18.8,0.3,0
overlap_4pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,19,18.8,0.2,0
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,0,18.8,0.0,0
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,1,18.8,0.0,0
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,2,18.9,0.0,0
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,3,21.0,0.1,5
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,4,19.7,0.2,2
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,5,21.6,0.3,5
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,6,21.7,0.3,5
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,7,21.0,0.4,1
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,8,38.2,0.4,8
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,9,34.1,0.4,1
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,10,20.1,0.5,2
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,11,28.9,0.5,9
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,12,21.0,0.5,1
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,13,21.0,0.5,1
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,14,35.2,0.4,3
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,15,19.1,0.4,0
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,16,19.0,0.4,1
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,17,18.8,0.3,0
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,18,18.8,0.3,0
overlap_4pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,19,18.8,0.2,0
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,0,18.8,0.0,0
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,1,18.8,0.0,0
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,2,18.9,0.0,0
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,3,21.0,0.1,4
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,4,19.7,0.2,2
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,5,21.5,0.3,5
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,6,21.8,0.3,3
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,7,21.2,0.4,2
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,8,38.2,0.5,7
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,9,34.5,0.5,2
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,10,20.2,0.5,1
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,11,29.2,0.5,8
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,12,21.0,0.6,3
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,13,21.0,0.5,0
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,14,36.0,0.4,3
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,15,19.1,0.4,1
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,16,19.0,0.4,0
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,17,18.8,0.3,0
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,18,18.8,0.3,0
overlap_4pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,54,health_ec,19,18.8,0.2,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,0,18.9,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,1,18.8,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,2,18.8,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,3,26.5,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,4,26.9,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,5,31.5,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,6,62.6,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,7,63.0,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,8,72.0,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,9,72.7,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,10,63.1,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,11,72.1,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,12,63.9,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,13,64.3,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,14,73.0,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,15,62.7,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,16,63.8,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,17,19.3,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,18,18.8,0.0,0
overlap_4pct,vanilla_ec,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,vanilla_ec,19,18.7,0.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,0,15.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,1,15.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,2,15.4,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,3,15.8,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,4,15.8,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,5,22.2,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,6,26.2,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,7,26.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,8,51.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,9,51.7,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,10,27.0,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,11,50.8,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,12,26.8,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,13,27.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,14,52.6,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,15,16.6,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,16,16.9,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,17,15.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,18,15.5,25.0,0
overlap_4pct,late_binding,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,late_binding,19,15.4,25.0,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,0,18.8,4.1,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,1,18.8,4.1,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,2,18.7,4.0,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,3,22.8,4.5,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,4,22.7,4.5,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,5,25.6,4.6,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,6,28.0,4.7,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,7,28.4,4.6,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,8,52.0,4.9,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,9,51.9,4.8,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,10,32.9,4.9,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,11,53.8,4.9,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,12,28.6,4.8,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,13,29.1,4.8,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,14,52.6,4.7,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,15,25.2,4.7,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,16,25.7,4.7,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,17,19.2,4.3,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,18,18.8,4.0,0
overlap_4pct,timeout_degraded_read,baseline,,,,,,dynamic_overlap_100d_4pct_hdd,55,timeout_degraded_read,19,18.7,4.0,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,55,health_ec,0,18.9,0.0,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,55,health_ec,1,18.8,0.0,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,55,health_ec,2,18.8,0.0,0
overlap_4pct,t28_default,default,12,0.05,0,0,0,dynamic_overlap_100d_4pct_hdd,55,health_ec,3,20.5,0.2,1
